Data,IdCircuito,NumeroGiro,NumeroPilota,Tempo,VelocitaMax,VelocitaMin
09-06-2024,9,9,16,00:01:18.239,317.95,266.91
09-06-2024,9,9,44,00:01:18.534,318.88,267.02
09-06-2024,9,10,16,00:01:21.466,317.03,267.12
09-06-2024,9,10,44,00:01:17.852,317.07,265.86
09-06-2024,9,11,16,00:01:16.746,319.03,265.76
09-06-2024,9,11,44,00:01:15.884,318.45,267.53
09-06-2024,9,12,16,00:01:16.478,318.69,266.64
09-06-2024,9,12,44,00:01:18.665,318.99,267.45
09-06-2024,9,13,16,00:01:18.246,318.67,266.78
09-06-2024,9,13,44,00:01:20.793,318.59,267.6
09-06-2024,9,14,16,00:01:19.945,317.75,267.02
09-06-2024,9,14,44,00:01:14.894,316.57,266.91
09-06-2024,9,15,16,00:01:17.870,318.12,267.47
09-06-2024,9,15,44,00:01:16.198,318.52,266.71
09-06-2024,9,16,16,00:01:18.936,317.65,266.41
09-06-2024,9,16,44,00:01:17.087,318.06,267.03
09-06-2024,9,17,16,00:01:21.992,317.8,267.06
09-06-2024,9,17,44,00:01:15.084,317.74,267.53
09-06-2024,9,18,16,00:01:16.131,317.97,267.1
09-06-2024,9,18,44,00:01:16.759,319.16,267.44
09-06-2024,9,19,16,00:01:16.504,318.88,267.5
09-06-2024,9,19,44,00:01:19.128,318.99,265.96
09-06-2024,9,20,16,00:01:17.224,318.7,267.29
09-06-2024,9,20,44,00:01:20.457,318.75,266.45
09-06-2024,9,21,16,00:01:15.256,318.35,266.48
09-06-2024,9,21,44,00:01:20.799,317.73,267.65
09-06-2024,9,22,16,00:01:16.805,318.35,267.22
09-06-2024,9,22,44,00:01:18.733,317.29,266.91
09-06-2024,9,23,16,00:01:15.585,318.38,268.06
09-06-2024,9,23,44,00:01:18.081,318.28,268.06
09-06-2024,9,24,16,00:01:17.650,318.11,266.43
09-06-2024,9,24,44,00:01:20.179,317.55,266.62
09-06-2024,9,25,16,00:01:17.933,318.4,267.53
09-06-2024,9,25,44,00:01:20.915,319.88,266.64
09-06-2024,9,26,16,00:01:17.155,320.33,267.75
09-06-2024,9,26,44,00:01:15.977,320.38,266.87
09-06-2024,9,27,16,00:01:21.573,319.38,267.93
09-06-2024,9,27,44,00:01:15.637,320.51,266.7
09-06-2024,9,28,16,00:01:16.750,317.94,267.26
09-06-2024,9,28,44,00:01:15.384,320.34,267.76
09-06-2024,9,29,16,00:01:22.037,320.71,267.67
09-06-2024,9,29,44,00:01:17.879,318.44,268.38
09-06-2024,9,30,16,00:01:16.510,320.54,267.26
09-06-2024,9,30,44,00:01:21.307,319.79,268.02
09-06-2024,9,31,16,00:01:19.334,320.54,267.68
09-06-2024,9,31,44,00:01:18.492,320.16,266.69
09-06-2024,9,32,16,00:01:19.989,320.63,266.87
09-06-2024,9,32,44,00:01:16.424,320.2,268.49
09-06-2024,9,33,16,00:01:16.772,320.96,267.87
09-06-2024,9,33,44,00:01:22.108,320.74,267.54
09-06-2024,9,34,16,00:01:15.409,321.28,267.04
09-06-2024,9,34,44,00:01:16.118,319.69,268.02
09-06-2024,9,35,16,00:01:19.057,320.27,267.03
09-06-2024,9,35,44,00:01:16.150,318.61,267.5
09-06-2024,9,36,16,00:01:20.213,321.36,267.4
09-06-2024,9,36,44,00:01:16.608,321.07,268.39
09-06-2024,9,37,16,00:01:16.091,320.88,268.37
09-06-2024,9,37,44,00:01:14.879,320.76,267.37
09-06-2024,9,38,16,00:01:20.409,321.67,268.47
09-06-2024,9,38,44,00:01:21.754,319.9,268.23
09-06-2024,9,39,16,00:01:20.403,321.57,268.08
09-06-2024,9,39,44,00:01:22.018,318.99,268.16
09-06-2024,9,40,16,00:01:19.546,320.38,267.72
09-06-2024,9,40,44,00:01:21.296,321.55,268.98
09-06-2024,9,41,16,00:01:16.197,320.61,267.52
09-06-2024,9,41,44,00:01:21.073,319.63,268.59
09-06-2024,9,42,16,00:01:18.266,321.92,268.79
09-06-2024,9,42,44,00:01:21.088,322.19,268.71
09-06-2024,9,43,16,00:01:16.665,320.43,267.8
09-06-2024,9,43,44,00:01:17.073,321.16,267.39
09-06-2024,9,44,16,00:01:15.447,320.41,267.9
09-06-2024,9,44,44,00:01:17.837,322.23,267.74
09-06-2024,9,45,16,00:01:16.579,320.71,267.83
09-06-2024,9,45,44,00:01:18.694,319.96,269.13
09-06-2024,9,46,16,00:01:15.989,322.44,267.4
09-06-2024,9,46,44,00:01:20.341,320.07,267.88
09-06-2024,9,47,16,00:01:16.367,321.25,268.15
09-06-2024,9,47,44,00:01:22.001,320.85,267.4
09-06-2024,9,48,16,00:01:19.868,322.74,268.87
09-06-2024,9,48,44,00:01:16.486,320.74,268.89
09-06-2024,9,49,16,00:01:19.385,319.97,267.46
09-06-2024,9,49,44,00:01:17.683,322.54,269.25
09-06-2024,9,50,16,00:01:20.528,320.32,268.28
09-06-2024,9,50,44,00:01:21.897,321.87,268.49
09-06-2024,9,51,16,00:01:18.441,322.4,268.92
09-06-2024,9,51,44,00:01:15.034,322.4,268.46
09-06-2024,9,52,16,00:01:14.909,321.46,269.43
09-06-2024,9,52,44,00:01:18.403,321.84,268.1
09-06-2024,9,53,16,00:01:16.527,321.33,269.55
09-06-2024,9,53,44,00:01:16.281,320.85,269.31
09-06-2024,9,54,16,00:01:15.498,323.18,268.22
09-06-2024,9,54,44,00:01:21.638,322.34,268.49
09-06-2024,9,55,16,00:01:15.427,320.56,268.72
09-06-2024,9,55,44,00:01:18.308,322.79,269.08
09-06-2024,9,56,16,00:01:18.885,320.82,268.73
09-06-2024,9,56,44,00:01:21.905,320.81,268.0
09-06-2024,9,57,16,00:01:18.430,321.52,268.17
09-06-2024,9,57,44,00:01:16.813,322.18,268.16
09-06-2024,9,58,16,00:01:21.301,321.13,269.02
09-06-2024,9,58,44,00:01:22.085,321.84,268.44
09-06-2024,9,59,16,00:01:18.325,321.95,268.61
09-06-2024,9,59,44,00:01:14.855,321.28,269.6
09-06-2024,9,60,16,00:01:16.680,322.69,268.85
09-06-2024,9,60,44,00:01:18.015,321.94,268.09
09-06-2024,9,61,16,00:01:21.057,322.21,269.98
09-06-2024,9,61,44,00:01:16.313,321.91,269.99
09-06-2024,9,62,16,00:01:19.293,322.09,268.24
09-06-2024,9,62,44,00:01:21.007,322.4,268.76
09-06-2024,9,63,16,00:01:21.628,322.8,269.7
09-06-2024,9,63,44,00:01:15.320,324.03,269.62
09-06-2024,9,64,16,00:01:19.716,323.82,270.05
09-06-2024,9,64,44,00:01:18.400,323.03,268.98
09-06-2024,9,65,16,00:01:22.058,321.74,268.89
09-06-2024,9,65,44,00:01:15.932,322.76,268.57
09-06-2024,9,66,16,00:01:19.578,322.7,269.62
09-06-2024,9,66,44,00:01:17.567,323.46,268.34
09-06-2024,9,67,16,00:01:19.432,324.37,269.96
09-06-2024,9,67,44,00:01:18.763,323.03,268.61
09-06-2024,9,68,16,00:01:17.935,322.6,269.45
09-06-2024,9,68,44,00:01:15.864,324.11,268.53
09-06-2024,9,69,16,00:01:18.188,322.95,269.84
09-06-2024,9,69,44,00:01:21.332,322.17,268.57
09-06-2024,9,70,16,00:01:18.719,324.19,270.31
09-06-2024,9,70,44,00:01:22.048,324.12,268.55
23-06-2024,10,1,16,00:01:23.960,326.18,276.14
23-06-2024,10,1,44,00:01:27.560,326.92,276.19
23-06-2024,10,2,16,00:01:23.558,326.89,275.58
23-06-2024,10,2,44,00:01:30.975,327.85,275.18
23-06-2024,10,3,16,00:01:30.557,327.19,276.45
23-06-2024,10,3,44,00:01:27.313,328.13,275.27
23-06-2024,10,4,16,00:01:27.796,328.2,276.22
23-06-2024,10,4,44,00:01:29.843,327.35,276.05
23-06-2024,10,5,16,00:01:26.444,327.99,276.46
23-06-2024,10,5,44,00:01:25.996,328.21,275.33
23-06-2024,10,6,16,00:01:29.688,326.84,277.0
23-06-2024,10,6,44,00:01:23.853,326.13,277.23
23-06-2024,10,7,16,00:01:25.194,327.43,275.65
23-06-2024,10,7,44,00:01:30.927,328.55,277.21
23-06-2024,10,8,16,00:01:26.825,326.45,275.91
23-06-2024,10,8,44,00:01:25.774,327.08,276.32
23-06-2024,10,9,16,00:01:27.451,327.81,276.44
23-06-2024,10,9,44,00:01:30.245,328.28,276.29
23-06-2024,10,10,16,00:01:25.805,326.55,276.02
23-06-2024,10,10,44,00:01:28.063,328.09,277.25
23-06-2024,10,11,16,00:01:27.137,327.21,275.95
23-06-2024,10,11,44,00:01:27.112,326.61,277.29
23-06-2024,10,12,16,00:01:27.334,328.67,276.78
23-06-2024,10,12,44,00:01:29.927,327.81,276.25
23-06-2024,10,13,16,00:01:27.328,328.34,277.42
23-06-2024,10,13,44,00:01:29.623,328.27,276.41
23-06-2024,10,14,16,00:01:24.322,327.29,276.84
23-06-2024,10,14,44,00:01:29.134,328.86,275.78
23-06-2024,10,15,16,00:01:23.721,329.48,277.46
23-06-2024,10,15,44,00:01:25.364,327.62,276.08
23-06-2024,10,16,16,00:01:30.453,327.88,277.61
23-06-2024,10,16,44,00:01:29.230,327.92,276.33
23-06-2024,10,17,16,00:01:25.481,326.71,277.77
23-06-2024,10,17,44,00:01:27.159,328.03,277.81
23-06-2024,10,18,16,00:01:26.531,327.08,277.5
23-06-2024,10,18,44,00:01:25.438,328.35,276.29
23-06-2024,10,19,16,00:01:30.091,327.06,276.31
23-06-2024,10,19,44,00:01:29.424,328.23,277.49
23-06-2024,10,20,16,00:01:28.694,329.92,277.1
23-06-2024,10,20,44,00:01:27.513,327.02,276.97
23-06-2024,10,21,16,00:01:26.631,329.11,276.64
23-06-2024,10,21,44,00:01:23.909,327.22,276.85
23-06-2024,10,22,16,00:01:28.343,327.31,276.67
23-06-2024,10,22,44,00:01:30.049,330.04,277.59
23-06-2024,10,23,16,00:01:25.706,327.37,276.42
23-06-2024,10,23,44,00:01:27.521,330.08,277.09
23-06-2024,10,24,16,00:01:28.652,330.27,277.58
23-06-2024,10,24,44,00:01:30.594,328.02,277.24
23-06-2024,10,25,16,00:01:27.269,329.54,277.37
23-06-2024,10,25,44,00:01:29.054,330.25,276.59
23-06-2024,10,26,16,00:01:30.170,329.13,277.12
23-06-2024,10,26,44,00:01:28.704,329.93,277.39
23-06-2024,10,27,16,00:01:26.658,329.11,278.03
23-06-2024,10,27,44,00:01:25.531,328.23,277.65
23-06-2024,10,28,16,00:01:30.403,327.88,277.89
23-06-2024,10,28,44,00:01:28.847,327.99,276.74
23-06-2024,10,29,16,00:01:24.121,328.88,278.3
23-06-2024,10,29,44,00:01:30.849,328.39,277.91
23-06-2024,10,30,16,00:01:25.942,328.14,277.24
23-06-2024,10,30,44,00:01:26.555,329.86,276.97
23-06-2024,10,31,16,00:01:24.674,328.64,278.23
23-06-2024,10,31,44,00:01:24.121,330.64,277.76
23-06-2024,10,32,16,00:01:24.745,329.37,277.79
23-06-2024,10,32,44,00:01:26.549,328.67,277.11
23-06-2024,10,33,16,00:01:25.638,328.92,277.39
23-06-2024,10,33,44,00:01:28.248,329.97,277.18
23-06-2024,10,34,16,00:01:27.287,331.34,277.63
23-06-2024,10,34,44,00:01:30.566,330.81,277.68
23-06-2024,10,35,16,00:01:28.177,331.41,276.86
23-06-2024,10,35,44,00:01:24.447,329.58,277.13
23-06-2024,10,36,16,00:01:25.688,329.4,277.43
23-06-2024,10,36,44,00:01:23.733,331.57,277.76
23-06-2024,10,37,16,00:01:30.540,331.66,276.87
23-06-2024,10,37,44,00:01:24.441,330.87,277.96
23-06-2024,10,38,16,00:01:29.462,329.87,277.3
23-06-2024,10,38,44,00:01:28.584,328.94,278.69
23-06-2024,10,39,16,00:01:23.900,329.27,278.66
23-06-2024,10,39,44,00:01:30.570,329.35,278.12
23-06-2024,10,40,16,00:01:27.715,329.5,277.22
23-06-2024,10,40,44,00:01:26.121,329.94,278.16
23-06-2024,10,41,16,00:01:29.956,329.41,278.34
23-06-2024,10,41,44,00:01:30.751,331.85,277.77
23-06-2024,10,42,16,00:01:28.103,330.89,277.58
23-06-2024,10,42,44,00:01:26.721,331.34,278.07
23-06-2024,10,43,16,00:01:23.902,329.34,278.63
23-06-2024,10,43,44,00:01:29.530,331.2,279.15
23-06-2024,10,44,16,00:01:28.881,331.36,278.96
23-06-2024,10,44,44,00:01:26.840,331.49,277.45
23-06-2024,10,45,16,00:01:27.415,330.45,277.69
23-06-2024,10,45,44,00:01:30.680,330.44,279.0
23-06-2024,10,46,16,00:01:25.055,331.23,279.07
23-06-2024,10,46,44,00:01:29.171,332.09,279.13
23-06-2024,10,47,16,00:01:30.155,330.91,278.26
23-06-2024,10,47,44,00:01:28.186,331.46,278.16
23-06-2024,10,48,16,00:01:24.947,329.85,277.8
23-06-2024,10,48,44,00:01:29.912,330.45,278.9
23-06-2024,10,49,16,00:01:29.775,331.48,277.51
23-06-2024,10,49,44,00:01:25.310,331.97,277.84
23-06-2024,10,50,16,00:01:24.188,331.1,278.87
23-06-2024,10,50,44,00:01:26.650,332.45,279.44
23-06-2024,10,51,16,00:01:26.284,332.42,279.09
23-06-2024,10,51,44,00:01:23.820,332.17,277.66
23-06-2024,10,52,16,00:01:25.647,332.36,278.98
23-06-2024,10,52,44,00:01:29.739,332.59,279.23
23-06-2024,10,53,16,00:01:30.052,333.07,278.27
23-06-2024,10,53,44,00:01:30.819,331.32,277.91
23-06-2024,10,54,16,00:01:30.501,332.82,279.51
23-06-2024,10,54,44,00:01:30.879,331.91,278.2
23-06-2024,10,55,16,00:01:25.105,331.37,278.69
23-06-2024,10,55,44,00:01:28.140,332.66,278.43
23-06-2024,10,56,16,00:01:26.865,332.35,279.1
23-06-2024,10,56,44,00:01:29.921,333.33,278.4
23-06-2024,10,57,16,00:01:25.087,332.0,277.99
23-06-2024,10,57,44,00:01:24.650,331.46,278.77
23-06-2024,10,58,16,00:01:23.908,331.17,278.39
23-06-2024,10,58,44,00:01:27.126,332.82,279.71
23-06-2024,10,59,16,00:01:28.924,331.5,279.65
23-06-2024,10,59,44,00:01:29.141,333.05,278.7
23-06-2024,10,60,16,00:01:28.043,331.93,279.81
23-06-2024,10,60,44,00:01:25.162,332.52,279.81
23-06-2024,10,61,16,00:01:25.813,331.18,278.06
23-06-2024,10,61,44,00:01:25.480,332.44,278.64
23-06-2024,10,62,16,00:01:26.975,333.58,279.11
23-06-2024,10,62,44,00:01:30.584,331.24,278.17
23-06-2024,10,63,16,00:01:27.457,334.22,279.87
23-06-2024,10,63,44,00:01:28.897,331.81,278.76
23-06-2024,10,64,16,00:01:25.691,333.9,279.35
23-06-2024,10,64,44,00:01:29.343,333.02,279.78
23-06-2024,10,65,16,00:01:27.841,332.16,279.0
23-06-2024,10,65,44,00:01:26.424,334.43,279.03
23-06-2024,10,66,16,00:01:29.540,332.22,280.17
23-06-2024,10,66,44,00:01:29.579,333.33,279.71
30-06-2024,11,1,16,00:01:09.066,325.9,280.45
30-06-2024,11,1,44,00:01:10.069,325.88,280.33
30-06-2024,11,2,16,00:01:13.835,327.07,281.64
30-06-2024,11,2,44,00:01:10.451,326.55,280.38
30-06-2024,11,3,16,00:01:07.492,328.12,280.18
30-06-2024,11,3,44,00:01:13.025,327.22,280.77
30-06-2024,11,4,16,00:01:07.415,327.44,281.6
30-06-2024,11,4,44,00:01:08.698,328.26,281.76
30-06-2024,11,5,16,00:01:08.183,325.57,281.09
30-06-2024,11,5,44,00:01:10.177,326.51,280.4
30-06-2024,11,6,16,00:01:11.775,326.74,281.68
30-06-2024,11,6,44,00:01:11.504,325.92,280.6
30-06-2024,11,7,16,00:01:10.504,327.44,281.84
30-06-2024,11,7,44,00:01:07.826,326.1,280.78
30-06-2024,11,8,16,00:01:12.439,328.19,280.71
30-06-2024,11,8,44,00:01:13.444,326.93,282.19
30-06-2024,11,9,16,00:01:08.936,327.91,281.58
30-06-2024,11,9,44,00:01:09.189,328.37,281.39
30-06-2024,11,10,16,00:01:09.371,326.72,282.05
30-06-2024,11,10,44,00:01:11.709,326.71,281.03
30-06-2024,11,11,16,00:01:13.415,326.25,280.65
30-06-2024,11,11,44,00:01:13.007,328.71,280.86
30-06-2024,11,12,16,00:01:09.373,326.75,281.39
30-06-2024,11,12,44,00:01:14.164,326.31,281.43
30-06-2024,11,13,16,00:01:10.746,328.5,282.41
30-06-2024,11,13,44,00:01:14.094,326.73,281.69
30-06-2024,11,14,16,00:01:13.936,327.88,281.4
30-06-2024,11,14,44,00:01:12.007,327.72,280.76
30-06-2024,11,15,16,00:01:08.566,326.56,282.08
30-06-2024,11,15,44,00:01:07.706,328.43,281.65
30-06-2024,11,16,16,00:01:09.037,327.26,282.2
30-06-2024,11,16,44,00:01:12.721,328.99,282.22
30-06-2024,11,17,16,00:01:08.233,329.07,281.97
30-06-2024,11,17,44,00:01:10.165,328.25,282.19
30-06-2024,11,18,16,00:01:12.052,328.29,281.16
30-06-2024,11,18,44,00:01:08.259,328.71,281.3
30-06-2024,11,19,16,00:01:11.141,328.49,281.73
30-06-2024,11,19,44,00:01:13.510,327.04,281.0
30-06-2024,11,20,16,00:01:09.471,327.3,282.34
30-06-2024,11,20,44,00:01:13.052,328.5,281.89
30-06-2024,11,21,16,00:01:13.766,328.97,281.07
30-06-2024,11,21,44,00:01:08.085,329.97,281.72
30-06-2024,11,22,16,00:01:10.802,328.77,281.7
30-06-2024,11,22,44,00:01:13.296,328.5,282.93
30-06-2024,11,23,16,00:01:09.376,329.66,281.96
30-06-2024,11,23,44,00:01:09.236,328.45,282.04
30-06-2024,11,24,16,00:01:10.588,327.9,282.55
30-06-2024,11,24,44,00:01:10.567,327.99,282.67
30-06-2024,11,25,16,00:01:07.959,328.82,281.78
30-06-2024,11,25,44,00:01:09.560,328.61,282.15
30-06-2024,11,26,16,00:01:08.337,328.89,281.97
30-06-2024,11,26,44,00:01:13.126,330.17,282.94
30-06-2024,11,27,16,00:01:13.989,330.31,282.54
30-06-2024,11,27,44,00:01:14.135,327.77,283.03
30-06-2024,11,28,16,00:01:09.905,330.31,281.98
30-06-2024,11,28,44,00:01:06.986,328.58,283.27
30-06-2024,11,29,16,00:01:08.364,328.25,282.7
30-06-2024,11,29,44,00:01:08.591,328.29,282.93
30-06-2024,11,30,16,00:01:12.472,329.31,283.45
30-06-2024,11,30,44,00:01:13.557,330.4,282.19
30-06-2024,11,31,16,00:01:13.867,329.94,282.14
30-06-2024,11,31,44,00:01:13.736,330.04,283.37
30-06-2024,11,32,16,00:01:10.480,331.2,282.29
30-06-2024,11,32,44,00:01:07.186,328.31,281.78
30-06-2024,11,33,16,00:01:12.671,329.81,282.15
30-06-2024,11,33,44,00:01:09.054,329.87,283.34
30-06-2024,11,34,16,00:01:14.078,329.97,283.37
30-06-2024,11,34,44,00:01:10.751,329.26,283.61
30-06-2024,11,35,16,00:01:13.165,329.73,283.36
30-06-2024,11,35,44,00:01:08.344,329.27,282.38
30-06-2024,11,36,16,00:01:12.126,330.92,283.04
30-06-2024,11,36,44,00:01:09.944,330.33,283.72
30-06-2024,11,37,16,00:01:07.602,329.83,283.11
30-06-2024,11,37,44,00:01:12.358,331.24,282.21
30-06-2024,11,38,16,00:01:09.305,330.44,282.44
30-06-2024,11,38,44,00:01:10.138,329.46,282.09
30-06-2024,11,39,16,00:01:08.100,330.04,282.13
30-06-2024,11,39,44,00:01:07.245,330.58,282.66
30-06-2024,11,40,16,00:01:07.576,329.19,283.69
30-06-2024,11,40,44,00:01:06.881,329.45,283.7
30-06-2024,11,41,16,00:01:11.575,330.31,282.11
30-06-2024,11,41,44,00:01:11.280,332.09,282.78
30-06-2024,11,42,16,00:01:13.914,332.03,284.03
30-06-2024,11,42,44,00:01:12.256,330.34,283.6
30-06-2024,11,43,16,00:01:07.215,331.9,284.03
30-06-2024,11,43,44,00:01:12.772,331.19,282.79
30-06-2024,11,44,16,00:01:12.171,329.74,283.51
30-06-2024,11,44,44,00:01:10.138,331.35,282.29
30-06-2024,11,45,16,00:01:07.471,329.67,283.68
30-06-2024,11,45,44,00:01:12.569,331.93,282.69
30-06-2024,11,46,16,00:01:10.847,330.97,283.33
30-06-2024,11,46,44,00:01:07.451,330.84,283.76
30-06-2024,11,47,16,00:01:12.841,332.39,282.55
30-06-2024,11,47,44,00:01:09.052,332.2,283.15
30-06-2024,11,48,16,00:01:06.917,331.7,283.91
30-06-2024,11,48,44,00:01:10.245,330.04,282.55
30-06-2024,11,49,16,00:01:13.115,330.18,283.73
30-06-2024,11,49,44,00:01:10.742,330.62,282.54
30-06-2024,11,50,16,00:01:09.153,332.63,282.92
30-06-2024,11,50,44,00:01:07.218,332.27,283.28
30-06-2024,11,51,16,00:01:09.846,331.11,284.45
30-06-2024,11,51,44,00:01:09.825,330.41,284.41
30-06-2024,11,52,16,00:01:10.004,331.12,283.12
30-06-2024,11,52,44,00:01:07.734,330.43,284.49
30-06-2024,11,53,16,00:01:09.650,331.11,283.5
30-06-2024,11,53,44,00:01:13.311,333.07,283.9
30-06-2024,11,54,16,00:01:09.079,331.21,284.04
30-06-2024,11,54,44,00:01:12.975,331.02,282.87
30-06-2024,11,55,16,00:01:10.158,331.71,283.22
30-06-2024,11,55,44,00:01:09.787,331.86,284.74
30-06-2024,11,56,16,00:01:12.251,331.73,282.9
30-06-2024,11,56,44,00:01:11.539,333.02,284.45
30-06-2024,11,57,16,00:01:08.415,332.24,284.48
30-06-2024,11,57,44,00:01:13.599,332.38,284.57
30-06-2024,11,58,16,00:01:07.054,332.25,284.3
30-06-2024,11,58,44,00:01:11.194,332.15,284.05
30-06-2024,11,59,16,00:01:12.239,333.52,284.21
30-06-2024,11,59,44,00:01:13.671,333.07,284.59
30-06-2024,11,60,16,00:01:08.715,333.96,284.23
30-06-2024,11,60,44,00:01:10.703,332.78,283.13
30-06-2024,11,61,16,00:01:07.448,332.32,283.71
30-06-2024,11,61,44,00:01:06.882,331.23,284.81
30-06-2024,11,62,16,00:01:11.930,333.18,284.52
30-06-2024,11,62,44,00:01:10.840,333.31,284.22
30-06-2024,11,63,16,00:01:07.531,334.08,283.8
30-06-2024,11,63,44,00:01:13.909,331.45,283.63
30-06-2024,11,64,16,00:01:11.215,332.06,284.91
30-06-2024,11,64,44,00:01:13.388,332.76,284.62
30-06-2024,11,65,16,00:01:06.921,334.2,284.43
30-06-2024,11,65,44,00:01:13.155,331.76,283.41
30-06-2024,11,66,16,00:01:13.725,333.97,284.65
30-06-2024,11,66,44,00:01:12.753,333.93,284.64
30-06-2024,11,67,16,00:01:13.271,333.01,284.02
30-06-2024,11,67,44,00:01:10.149,333.37,283.4
30-06-2024,11,68,16,00:01:09.676,334.02,285.18
30-06-2024,11,68,44,00:01:10.191,332.7,285.22
30-06-2024,11,69,16,00:01:07.349,333.97,284.91
30-06-2024,11,69,44,00:01:10.700,334.07,283.93
30-06-2024,11,70,16,00:01:07.522,333.17,283.76
30-06-2024,11,70,44,00:01:13.870,332.79,283.54
30-06-2024,11,71,16,00:01:12.694,334.64,284.2
30-06-2024,11,71,44,00:01:11.722,333.78,283.67
07-07-2024,12,1,16,00:01:31.628,341.47,295.74
07-07-2024,12,1,44,00:01:35.989,342.6,295.72
07-07-2024,12,2,16,00:01:34.209,340.84,296.71
07-07-2024,12,2,44,00:01:34.338,342.22,295.6
07-07-2024,12,3,16,00:01:31.016,340.89,296.67
07-07-2024,12,3,44,00:01:30.992,341.34,295.6
07-07-2024,12,4,16,00:01:36.875,341.43,295.88
07-07-2024,12,4,44,00:01:34.531,342.77,296.17
07-07-2024,12,5,16,00:01:34.969,342.13,297.02
07-07-2024,12,5,44,00:01:31.471,343.15,295.46
07-07-2024,12,6,16,00:01:32.051,343.45,295.48
07-07-2024,12,6,44,00:01:32.870,341.29,297.24
07-07-2024,12,7,16,00:01:36.414,343.56,296.93
07-07-2024,12,7,44,00:01:37.328,340.86,296.6
07-07-2024,12,8,16,00:01:37.891,343.39,297.07
07-07-2024,12,8,44,00:01:30.719,343.08,296.38
07-07-2024,12,9,16,00:01:32.796,343.51,296.94
07-07-2024,12,9,44,00:01:36.987,342.32,297.01
07-07-2024,12,10,16,00:01:32.486,342.01,296.94
07-07-2024,12,10,44,00:01:34.332,343.11,296.62
07-07-2024,12,11,16,00:01:32.028,341.27,296.53
07-07-2024,12,11,44,00:01:35.582,343.77,296.11
07-07-2024,12,12,16,00:01:35.075,342.06,296.77
07-07-2024,12,12,44,00:01:32.954,343.5,296.07
07-07-2024,12,13,16,00:01:32.847,343.62,296.25
07-07-2024,12,13,44,00:01:37.126,344.24,296.57
07-07-2024,12,14,16,00:01:32.549,341.61,296.67
07-07-2024,12,14,44,00:01:36.862,343.23,296.18
07-07-2024,12,15,16,00:01:35.500,342.45,296.13
07-07-2024,12,15,44,00:01:31.265,342.93,297.21
07-07-2024,12,16,16,00:01:33.615,342.83,296.43
07-07-2024,12,16,44,00:01:35.539,344.58,296.65
07-07-2024,12,17,16,00:01:32.733,341.86,296.18
07-07-2024,12,17,44,00:01:33.626,342.92,296.02
07-07-2024,12,18,16,00:01:32.195,343.06,296.43
07-07-2024,12,18,44,00:01:36.450,342.94,296.26
07-07-2024,12,19,16,00:01:33.465,344.34,297.85
07-07-2024,12,19,44,00:01:32.334,342.05,297.82
07-07-2024,12,20,16,00:01:30.769,343.67,297.29
07-07-2024,12,20,44,00:01:34.313,343.95,296.67
07-07-2024,12,21,16,00:01:35.792,344.71,297.95
07-07-2024,12,21,44,00:01:30.587,343.71,297.76
07-07-2024,12,22,16,00:01:37.753,343.75,297.22
07-07-2024,12,22,44,00:01:32.561,344.75,297.06
07-07-2024,12,23,16,00:01:35.573,344.82,296.26
07-07-2024,12,23,44,00:01:32.454,343.04,296.93
07-07-2024,12,24,16,00:01:36.743,345.23,296.39
07-07-2024,12,24,44,00:01:36.167,342.97,298.13
07-07-2024,12,25,16,00:01:34.028,344.7,298.1
07-07-2024,12,25,44,00:01:30.688,343.84,297.47
07-07-2024,12,26,16,00:01:36.790,343.45,297.61
07-07-2024,12,26,44,00:01:30.873,344.69,296.81
07-07-2024,12,27,16,00:01:35.688,343.23,297.96
07-07-2024,12,27,44,00:01:35.003,343.94,297.51
07-07-2024,12,28,16,00:01:33.670,343.73,296.43
07-07-2024,12,28,44,00:01:34.603,344.96,297.86
07-07-2024,12,29,16,00:01:30.575,342.99,297.83
07-07-2024,12,29,44,00:01:31.555,343.61,296.95
07-07-2024,12,30,16,00:01:34.564,343.75,297.56
07-07-2024,12,30,44,00:01:31.194,344.93,297.51
07-07-2024,12,31,16,00:01:35.539,344.94,298.03
07-07-2024,12,31,44,00:01:34.861,345.44,297.31
07-07-2024,12,32,16,00:01:30.754,344.22,297.84
07-07-2024,12,32,44,00:01:34.843,344.78,297.84
07-07-2024,12,33,16,00:01:32.546,343.79,297.49
07-07-2024,12,33,44,00:01:34.909,344.84,297.0
07-07-2024,12,34,16,00:01:33.572,343.56,297.22
07-07-2024,12,34,44,00:01:31.599,345.48,296.86
07-07-2024,12,35,16,00:01:30.715,343.98,297.97
07-07-2024,12,35,44,00:01:33.707,344.52,298.63
07-07-2024,12,36,16,00:01:35.138,344.71,297.74
07-07-2024,12,36,44,00:01:37.596,345.11,298.33
07-07-2024,12,37,16,00:01:31.671,345.75,297.18
07-07-2024,12,37,44,00:01:31.164,344.69,297.9
07-07-2024,12,38,16,00:01:33.819,344.63,297.75
07-07-2024,12,38,44,00:01:37.792,346.3,298.42
07-07-2024,12,39,16,00:01:32.614,346.01,297.58
07-07-2024,12,39,44,00:01:37.344,343.96,298.12
07-07-2024,12,40,16,00:01:35.033,346.44,297.17
07-07-2024,12,40,44,00:01:37.138,346.37,298.49
07-07-2024,12,41,16,00:01:33.677,345.75,297.1
07-07-2024,12,41,44,00:01:31.213,344.34,298.03
07-07-2024,12,42,16,00:01:34.021,345.53,299.06
